"","book","chapter","verse","text"
"5963","Galatians","3","20","A mediator, however, implies more than one party; but God is one. "
"5964","Galatians","3","21","Is the law, therefore, opposed to the promises of God? Absolutely not! For if a law had been given that could impart life, then righteousness would certainly have come by the law. "
"5965","Galatians","3","22","But Scripture has locked up everything under the control of sin, so that what was promised, being given through faith in Jesus Christ, might be given to those who believe. "
"5966","Galatians","3","23","Before the coming of this faith, we were held in custody under the law, locked up until the faith that was to come would be revealed. "
"5967","Galatians","3","24","So the law was our guardian until Christ came that we might be justified by faith. "
"5968","Galatians","3","25","Now that this faith has come, we are no longer under a guardian. "
"5969","Galatians","3","26","So in Christ Jesus you are all children of God through faith, "
"5970","Galatians","3","27","for all of you who were baptized into Christ have clothed yourselves with Christ. "
"5971","Galatians","3","28","There is neither Jew nor Gentile, neither slave nor free, nor is there male and female, for you are all one in Christ Jesus. "
"5972","Galatians","3","29","If you belong to Christ, then you are Abraham’s seed, and heirs according to the promise."
"5973","Galatians","4","1","What I am saying is that as long as an heir is underage, he is no different from a slave, although he owns the whole estate. "
"5974","Galatians","4","2","The heir is subject to guardians and trustees until the time set by his father. "
"5975","Galatians","4","3","So also, when we were underage, we were in slavery under the elemental spiritual forces of the world. "
"5976","Galatians","4","4","But when the set time had fully come, God sent his Son, born of a woman, born under the law, "
"5977","Galatians","4","5","to redeem those under the law, that we might receive adoption to sonship. "
"5978","Galatians","4","6","Because you are his sons, God sent the Spirit of his Son into our hearts, the Spirit who calls out, “ Abba, Father.” "
"5979","Galatians","4","7","So you are no longer a slave, but God’s child; and since you are his child, God has made you also an heir. "
"5980","Galatians","4","8","Formerly, when you did not know God, you were slaves to those who by nature are not gods. "
"5981","Galatians","4","9","But now that you know God—or rather are known by God—how is it that you are turning back to those weak and miserable forces ? Do you wish to be enslaved by them all over again? "
"5982","Galatians","4","10","You are observing special days and months and seasons and years! "
"5983","Galatians","4","11","I fear for you, that somehow I have wasted my efforts on you. "
"5984","Galatians","4","12","I plead with you, brothers and sisters, become like me, for I became like you. You did me no wrong. "
"5985","Galatians","4","13","As you know, it was because of an illness that I first preached the gospel to you, "
"5986","Galatians","4","14","and even though my illness was a trial to you, you did not treat me with contempt or scorn. Instead, you welcomed me as if I were an angel of God, as if I were Christ Jesus himself. "
"5987","Galatians","4","15","Where, then, is your blessing of me now? I can testify that, if you could have done so, you would have torn out your eyes and given them to me. "
"5988","Galatians","4","16","Have I now become your enemy by telling you the truth? "
"5989","Galatians","4","17","Those people are zealous to win you over, but for no good. What they want is to alienate you from us, so that you may have zeal for them. "
"5990","Galatians","4","18","It is fine to be zealous, provided the purpose is good, and to be so always, not just when I am with you. "
"5991","Galatians","4","19","My dear children, for whom I am again in the pains of childbirth until Christ is formed in you, "
"5992","Galatians","4","20","how I wish I could be with you now and change my tone, because I am perplexed about you! "
"5993","Galatians","4","21","Tell me, you who want to be under the law, are you not aware of what the law says? "
"5994","Galatians","4","22","For it is written that Abraham had two sons, one by the slave woman and the other by the free woman. "
"5995","Galatians","4","23","His son by the slave woman was born according to the flesh, but his son by the free woman was born as the result of a divine promise. "
"5996","Galatians","4","24","These things are being taken figuratively: The women represent two covenants. One covenant is from Mount Sinai and bears children who are to be slaves: This is Hagar. "
"5997","Galatians","4","25","Now Hagar stands for Mount Sinai in Arabia and corresponds to the present city of Jerusalem, because she is in slavery with her children. "
"5998","Galatians","4","26","But the Jerusalem that is above is free, and she is our mother. "
"5999","Galatians","4","27","For it is written: “Be glad, barren woman, you who never bore a child; shout for joy and cry aloud, you who were never in labor; because more are the children of the desolate woman than of her who has a husband.” "
"6000","Galatians","4","28","Now you, brothers and sisters, like Isaac, are children of promise. "
"6001","Galatians","4","29","At that time the son born according to the flesh persecuted the son born by the power of the Spirit. It is the same now. "
"6002","Galatians","4","30","But what does Scripture say? “Get rid of the slave woman and her son, for the slave woman’s son will never share in the inheritance with the free woman’s son.” "
"6003","Galatians","4","31","Therefore, brothers and sisters, we are not children of the slave woman, but of the free woman."
"6004","Galatians","5","1","It is for freedom that Christ has set us free. Stand firm, then, and do not let yourselves be burdened again by a yoke of slavery. "
"6005","Galatians","5","2","Mark my words! I, Paul, tell you that if you let yourselves be circumcised, Christ will be of no value to you at all. "
"6006","Galatians","5","3","Again I declare to every man who lets himself be circumcised that he is obligated to obey the whole law. "
"6007","Galatians","5","4","You who are trying to be justified by the law have been alienated from Christ; you have fallen away from grace. "
"6008","Galatians","5","5","For through the Spirit we eagerly await by faith the righteousness for which we hope. "
"6009","Galatians","5","6","For in Christ Jesus neither circumcision nor uncircumcision has any value. The only thing that counts is faith expressing itself through love. "
"6010","Galatians","5","7","You were running a good race. Who cut in on you to keep you from obeying the truth? "
"6011","Galatians","5","8","That kind of persuasion does not come from the one who calls you. "
"6012","Galatians","5","9","“A little yeast works through the whole batch of dough.” "
"6013","Galatians","5","10","I am confident in the Lord that you will take no other view. The one who is throwing you into confusion, whoever that may be, will have to pay the penalty. "
"6014","Galatians","5","11","Brothers and sisters, if I am still preaching circumcision, why am I still being persecuted? In that case the offense of the cross has been abolished. "
"6015","Galatians","5","12","As for those agitators, I wish they would go the whole way and emasculate themselves! "
"6016","Galatians","5","13","You, my brothers and sisters, were called to be free. But do not use your freedom to indulge the flesh ; rather, serve one another humbly in love. "
"6017","Galatians","5","14","For the entire law is fulfilled in keeping this one command: “Love your neighbor as yourself.” "
"6018","Galatians","5","15","If you bite and devour each other, watch out or you will be destroyed by each other. "
"6019","Galatians","5","16","So I say, walk by the Spirit, and you will not gratify the desires of the flesh. "
"6020","Galatians","5","17","For the flesh desires what is contrary to the Spirit, and the Spirit what is contrary to the flesh. They are in conflict with each other, so that you are not to do whatever you want. "
"6021","Galatians","5","18","But if you are led by the Spirit, you are not under the law. "
"6022","Galatians","5","19","The acts of the flesh are obvious: sexual immorality, impurity and debauchery; "
"6023","Galatians","5","20","idolatry and witchcraft; hatred, discord, jealousy, fits of rage, selfish ambition, dissensions, factions "
"6024","Galatians","5","21","and envy; drunkenness, orgies, and the like. I warn you, as I did before, that those who live like this will not inherit the kingdom of God. "
"6025","Galatians","5","22","But the fruit of the Spirit is love, joy, peace, forbearance, kindness, goodness, faithfulness, "
"6026","Galatians","5","23","gentleness and self-control. Against such things there is no law. "
"6027","Galatians","5","24","Those who belong to Christ Jesus have crucified the flesh with its passions and desires. "
"6028","Galatians","5","25","Since we live by the Spirit, let us keep in step with the Spirit. "
"6029","Galatians","5","26","Let us not become conceited, provoking and envying each other."
"6030","Galatians","6","1","Brothers and sisters, if someone is caught in a sin, you who live by the Spirit should restore that person gently. But watch yourselves, or you also may be tempted. "
"6031","Galatians","6","2","Carry each other’s burdens, and in this way you will fulfill the law of Christ. "
"6032","Galatians","6","3","If anyone thinks they are something when they are not, they deceive themselves. "
"6033","Galatians","6","4","Each one should test their own actions. Then they can take pride in themselves alone, without comparing themselves to someone else, "
"6034","Galatians","6","5","for each one should carry their own load. "
"6035","Galatians","6","6","Nevertheless, the one who receives instruction in the word should share all good things with their instructor. "
"6036","Galatians","6","7","Do not be deceived: God cannot be mocked. A man reaps what he sows. "
"6037","Galatians","6","8","Whoever sows to please their flesh, from the flesh will reap destruction; whoever sows to please the Spirit, from the Spirit will reap eternal life. "
"6038","Galatians","6","9","Let us not become weary in doing good, for at the proper time we will reap a harvest if we do not give up. "
"6039","Galatians","6","10","Therefore, as we have opportunity, let us do good to all people, especially to those who belong to the family of believers. "
"6040","Galatians","6","11","See what large letters I use as I write to you with my own hand! "
"6041","Galatians","6","12","Those who want to impress people by means of the flesh are trying to compel you to be circumcised. The only reason they do this is to avoid being persecuted for the cross of Christ. "
"6042","Galatians","6","13","Not even those who are circumcised keep the law, yet they want you to be circumcised that they may boast about your circumcision in the flesh. "
"6043","Galatians","6","14","May I never boast except in the cross of our Lord Jesus Christ, through which the world has been crucified to me, and I to the world. "
"6044","Galatians","6","15","Neither circumcision nor uncircumcision means anything; what counts is the new creation. "
"6045","Galatians","6","16","Peace and mercy to all who follow this rule—to the Israel of God. "
"6046","Galatians","6","17","From now on, let no one cause me trouble, for I bear on my body the marks of Jesus. "
"6047","Galatians","6","18","The grace of our Lord Jesus Christ be with your spirit, brothers and sisters. Amen."
"6048","Ephesians","1","1","Paul, an apostle of Christ Jesus by the will of God, To God’s holy people in Ephesus, the faithful in Christ Jesus: "
"6049","Ephesians","1","2","Grace and peace to you from God our Father and the Lord Jesus Christ. "
"6050","Ephesians","1","3","Praise be to the God and Father of our Lord Jesus Christ, who has blessed us in the heavenly realms with every spiritual blessing in Christ. "
"6051","Ephesians","1","4","For he chose us in him before the creation of the world to be holy and blameless in his sight. In love "
"6052","Ephesians","1","5","he predestined us for adoption to sonship through Jesus Christ, in accordance with his pleasure and will— "
"6053","Ephesians","1","6","to the praise of his glorious grace, which he has freely given us in the One he loves. "
"6054","Ephesians","1","7","In him we have redemption through his blood, the forgiveness of sins, in accordance with the riches of God’s grace "
"6055","Ephesians","1","8","that he lavished on us. With all wisdom and understanding, "
"6056","Ephesians","1","9","he made known to us the mystery of his will according to his good pleasure, which he purposed in Christ, "
"6057","Ephesians","1","10","to be put into effect when the times reach their fulfillment—to bring unity to all things in heaven and on earth under Christ. "
"6058","Ephesians","1","11","In him we were also chosen, having been predestined according to the plan of him who works out everything in conformity with the purpose of his will, "
"6059","Ephesians","1","12","in order that we, who were the first to put our hope in Christ, might be for the praise of his glory. "
"6060","Ephesians","1","13","And you also were included in Christ when you heard the message of truth, the gospel of your salvation. When you believed, you were marked in him with a seal, the promised Holy Spirit, "
"6061","Ephesians","1","14","who is a deposit guaranteeing our inheritance until the redemption of those who are God’s possession—to the praise of his glory. "
"6062","Ephesians","1","15","For this reason, ever since I heard about your faith in the Lord Jesus and your love for all God’s people, "
"6063","Ephesians","1","16","I have not stopped giving thanks for you, remembering you in my prayers. "
"6064","Ephesians","1","17","I keep asking that the God of our Lord Jesus Christ, the glorious Father, may give you the Spirit of wisdom and revelation, so that you may know him better. "
"6065","Ephesians","1","18","I pray that the eyes of your heart may be enlightened in order that you may know the hope to which he has called you, the riches of his glorious inheritance in his holy people, "
"6066","Ephesians","1","19","and his incomparably great power for us who believe. That power is the same as the mighty strength "
"6067","Ephesians","1","20","he exerted when he raised Christ from the dead and seated him at his right hand in the heavenly realms, "
"6068","Ephesians","1","21","far above all rule and authority, power and dominion, and every name that is invoked, not only in the present age but also in the one to come. "
"6069","Ephesians","1","22","And God placed all things under his feet and appointed him to be head over everything for the church, "
"6070","Ephesians","1","23","which is his body, the fullness of him who fills everything in every way."
"6071","Ephesians","2","1","As for you, you were dead in your transgressions and sins, "
"6072","Ephesians","2","2","in which you used to live when you followed the ways of this world and of the ruler of the kingdom of the air, the spirit who is now at work in those who are disobedient. "
"6073","Ephesians","2","3","All of us also lived among them at one time, gratifying the cravings of our flesh and following its desires and thoughts. Like the rest, we were by nature deserving of wrath. "
"6074","Ephesians","2","4","But because of his great love for us, God, who is rich in mercy, "
"6075","Ephesians","2","5","made us alive with Christ even when we were dead in transgressions—it is by grace you have been saved. "
"6076","Ephesians","2","6","And God raised us up with Christ and seated us with him in the heavenly realms in Christ Jesus, "
"6077","Ephesians","2","7","in order that in the coming ages he might show the incomparable riches of his grace, expressed in his kindness to us in Christ Jesus. "
"6078","Ephesians","2","8","For it is by grace you have been saved, through faith—and this is not from yourselves, it is the gift of God— "
"6079","Ephesians","2","9","not by works, so that no one can boast. "
"6080","Ephesians","2","10","For we are God’s handiwork, created in Christ Jesus to do good works, which God prepared in advance for us to do. "
"6081","Ephesians","2","11","Therefore, remember that formerly you who are Gentiles by birth and called “uncircumcised” by those who call themselves “the circumcision” (which is done in the body by human hands)— "
"6082","Ephesians","2","12","remember that at that time you were separate from Christ, excluded from citizenship in Israel and foreigners to the covenants of the promise, without hope and without God in the world. "
"6083","Ephesians","2","13","But now in Christ Jesus you who once were far away have been brought near by the blood of Christ. "
"6084","Ephesians","2","14","For he himself is our peace, who has made the two groups one and has destroyed the barrier, the dividing wall of hostility, "
"6085","Ephesians","2","15","by setting aside in his flesh the law with its commands and regulations. His purpose was to create in himself one new humanity out of the two, thus making peace, "
"6086","Ephesians","2","16","and in one body to reconcile both of them to God through the cross, by which he put to death their hostility. "
"6087","Ephesians","2","17","He came and preached peace to you who were far away and peace to those who were near. "
"6088","Ephesians","2","18","For through him we both have access to the Father by one Spirit. "
"6089","Ephesians","2","19","Consequently, you are no longer foreigners and strangers, but fellow citizens with God’s people and also members of his household, "
"6090","Ephesians","2","20","built on the foundation of the apostles and prophets, with Christ Jesus himself as the chief cornerstone. "
"6091","Ephesians","2","21","In him the whole building is joined together and rises to become a holy temple in the Lord. "
"6092","Ephesians","2","22","And in him you too are being built together to become a dwelling in which God lives by his Spirit."
"6093","Ephesians","3","1","For this reason I, Paul, the prisoner of Christ Jesus for the sake of you Gentiles— "
"6094","Ephesians","3","2","Surely you have heard about the administration of God’s grace that was given to me for you, "
"6095","Ephesians","3","3","that is, the mystery made known to me by revelation, as I have already written briefly. "
"6096","Ephesians","3","4","In reading this, then, you will be able to understand my insight into the mystery of Christ, "
"6097","Ephesians","3","5","which was not made known to people in other generations as it has now been revealed by the Spirit to God’s holy apostles and prophets. "
"6098","Ephesians","3","6","This mystery is that through the gospel the Gentiles are heirs together with Israel, members together of one body, and sharers together in the promise in Christ Jesus. "
"6099","Ephesians","3","7","I became a servant of this gospel by the gift of God’s grace given me through the working of his power. "
"6100","Ephesians","3","8","Although I am less than the least of all the Lord’s people, this grace was given me: to preach to the Gentiles the boundless riches of Christ, "
"6101","Ephesians","3","9","and to make plain to everyone the administration of this mystery, which for ages past was kept hidden in God, who created all things. "
"6102","Ephesians","3","10","His intent was that now, through the church, the manifold wisdom of God should be made known to the rulers and authorities in the heavenly realms, "
"6103","Ephesians","3","11","according to his eternal purpose that he accomplished in Christ Jesus our Lord. "
"6104","Ephesians","3","12","In him and through faith in him we may approach God with freedom and confidence. "
"6105","Ephesians","3","13","I ask you, therefore, not to be discouraged because of my sufferings for you, which are your glory. "
"6106","Ephesians","3","14","For this reason I kneel before the Father, "
"6107","Ephesians","3","15","from whom every family in heaven and on earth derives its name. "
"6108","Ephesians","3","16","I pray that out of his glorious riches he may strengthen you with power through his Spirit in your inner being, "
"6109","Ephesians","3","17","so that Christ may dwell in your hearts through faith. And I pray that you, being rooted and established in love, "
"6110","Ephesians","3","18","may have power, together with all the Lord’s holy people, to grasp how wide and long and high and deep is the love of Christ, "
"6111","Ephesians","3","19","and to know this love that surpasses knowledge—that you may be filled to the measure of all the fullness of God. "
"6112","Ephesians","3","20","Now to him who is able to do immeasurably more than all we ask or imagine, according to his power that is at work within us, "
"6113","Ephesians","3","21","to him be glory in the church and in Christ Jesus throughout all generations, for ever and ever! Amen."
"6114","Ephesians","4","1","As a prisoner for the Lord, then, I urge you to live a life worthy of the calling you have received. "
"6115","Ephesians","4","2","Be completely humble and gentle; be patient, bearing with one another in love. "
"6116","Ephesians","4","3","Make every effort to keep the unity of the Spirit through the bond of peace. "
"6117","Ephesians","4","4","There is one body and one Spirit, just as you were called to one hope when you were called; "
"6118","Ephesians","4","5","one Lord, one faith, one baptism; "
"6119","Ephesians","4","6","one God and Father of all, who is over all and through all and in all. "
"6120","Ephesians","4","7","But to each one of us grace has been given as Christ apportioned it. "
"6121","Ephesians","4","8","This is why it says: “When he ascended on high, he took many captives and gave gifts to his people.” "
"6122","Ephesians","4","9","(What does “he ascended” mean except that he also descended to the lower, earthly regions ? "
"6123","Ephesians","4","10","He who descended is the very one who ascended higher than all the heavens, in order to fill the whole universe.) "
"6124","Ephesians","4","11","So Christ himself gave the apostles, the prophets, the evangelists, the pastors and teachers, "
"6125","Ephesians","4","12","to equip his people for works of service, so that the body of Christ may be built up "
"6126","Ephesians","4","13","until we all reach unity in the faith and in the knowledge of the Son of God and become mature, attaining to the whole measure of the fullness of Christ. "
"6127","Ephesians","4","14","Then we will no longer be infants, tossed back and forth by the waves, and blown here and there by every wind of teaching and by the cunning and craftiness of people in their deceitful scheming. "
"6128","Ephesians","4","15","Instead, speaking the truth in love, we will grow to become in every respect the mature body of him who is the head, that is, Christ. "
"6129","Ephesians","4","16","From him the whole body, joined and held together by every supporting ligament, grows and builds itself up in love, as each part does its work. "
"6130","Ephesians","4","17","So I tell you this, and insist on it in the Lord, that you must no longer live as the Gentiles do, in the futility of their thinking. "
"6131","Ephesians","4","18","They are darkened in their understanding and separated from the life of God because of the ignorance that is in them due to the hardening of their hearts. "
"6132","Ephesians","4","19","Having lost all sensitivity, they have given themselves over to sensuality so as to indulge in every kind of impurity, and they are full of greed. "
"6133","Ephesians","4","20","That, however, is not the way of life you learned "
"6134","Ephesians","4","21","when you heard about Christ and were taught in him in accordance with the truth that is in Jesus. "
"6135","Ephesians","4","22","You were taught, with regard to your former way of life, to put off your old self, which is being corrupted by its deceitful desires; "
"6136","Ephesians","4","23","to be made new in the attitude of your minds; "
"6137","Ephesians","4","24","and to put on the new self, created to be like God in true righteousness and holiness. "
"6138","Ephesians","4","25","Therefore each of you must put off falsehood and speak truthfully to your neighbor, for we are all members of one body. "
"6139","Ephesians","4","26","“In your anger do not sin” : Do not let the sun go down while you are still angry, "
"6140","Ephesians","4","27","and do not give the devil a foothold. "
"6141","Ephesians","4","28","Anyone who has been stealing must steal no longer, but must work, doing something useful with their own hands, that they may have something to share with those in need. "
"6142","Ephesians","4","29","Do not let any unwholesome talk come out of your mouths, but only what is helpful for building others up according to their needs, that it may benefit those who listen. "
"6143","Ephesians","4","30","And do not grieve the Holy Spirit of God, with whom you were sealed for the day of redemption. "
"6144","Ephesians","4","31","Get rid of all bitterness, rage and anger, brawling and slander, along with every form of malice. "
"6145","Ephesians","4","32","Be kind and compassionate to one another, forgiving each other, just as in Christ God forgave you."
"6146","Ephesians","5","1","Follow God’s example, therefore, as dearly loved children "
"6147","Ephesians","5","2","and walk in the way of love, just as Christ loved us and gave himself up for us as a fragrant offering and sacrifice to God. "
"6148","Ephesians","5","3","But among you there must not be even a hint of sexual immorality, or of any kind of impurity, or of greed, because these are improper for God’s holy people. "
"6149","Ephesians","5","4","Nor should there be obscenity, foolish talk or coarse joking, which are out of place, but rather thanksgiving. "
"6150","Ephesians","5","5","For of this you can be sure: No immoral, impure or greedy person—such a person is an idolater—has any inheritance in the kingdom of Christ and of God. "
"6151","Ephesians","5","6","Let no one deceive you with empty words, for because of such things God’s wrath comes on those who are disobedient. "
"6152","Ephesians","5","7","Therefore do not be partners with them. "
"6153","Ephesians","5","8","For you were once darkness, but now you are light in the Lord. Live as children of light "
"6154","Ephesians","5","9","(for the fruit of the light consists in all goodness, righteousness and truth) "
"6155","Ephesians","5","10","and find out what pleases the Lord. "
"6156","Ephesians","5","11","Have nothing to do with the fruitless deeds of darkness, but rather expose them. "
"6157","Ephesians","5","12","It is shameful even to mention what the disobedient do in secret. "
"6158","Ephesians","5","13","But everything exposed by the light becomes visible—and everything that is illuminated becomes a light. "
"6159","Ephesians","5","14","This is why it is said: “Wake up, sleeper, rise from the dead, and Christ will shine on you.” "
"6160","Ephesians","5","15","Be very careful, then, how you live—not as unwise but as wise, "
"6161","Ephesians","5","16","making the most of every opportunity, because the days are evil. "
"6162","Ephesians","5","17","Therefore do not be foolish, but understand what the Lord’s will is. "
"6163","Ephesians","5","18","Do not get drunk on wine, which leads to debauchery. Instead, be filled with the Spirit, "
"6164","Ephesians","5","19","speaking to one another with psalms, hymns, and songs from the Spirit. Sing and make music from your heart to the Lord, "
"6165","Ephesians","5","20","always giving thanks to God the Father for everything, in the name of our Lord Jesus Christ. "
"6166","Ephesians","5","21","Submit to one another out of reverence for Christ. "
"6167","Ephesians","5","22","Wives, submit yourselves to your own husbands as you do to the Lord. "
"6168","Ephesians","5","23","For the husband is the head of the wife as Christ is the head of the church, his body, of which he is the Savior. "
"6169","Ephesians","5","24","Now as the church submits to Christ, so also wives should submit to their husbands in everything. "
"6170","Ephesians","5","25","Husbands, love your wives, just as Christ loved the church and gave himself up for her "
"6171","Ephesians","5","26","to make her holy, cleansing her by the washing with water through the word, "
"6172","Ephesians","5","27","and to present her to himself as a radiant church, without stain or wrinkle or any other blemish, but holy and blameless. "
"6173","Ephesians","5","28","In this same way, husbands ought to love their wives as their own bodies. He who loves his wife loves himself. "
"6174","Ephesians","5","29","After all, no one ever hated their own body, but they feed and care for their body, just as Christ does the church— "
"6175","Ephesians","5","30","for we are members of his body. "
"6176","Ephesians","5","31","“For this reason a man will leave his father and mother and be united to his wife, and the two will become one flesh.” "
"6177","Ephesians","5","32","This is a profound mystery—but I am talking about Christ and the church. "
"6178","Ephesians","5","33","However, each one of you also must love his wife as he loves himself, and the wife must respect her husband."
"6179","Ephesians","6","1","Children, obey your parents in the Lord, for this is right. "
"6180","Ephesians","6","2","“Honor your father and mother”—which is the first commandment with a promise— "
"6181","Ephesians","6","3","“so that it may go well with you and that you may enjoy long life on the earth.” "
"6182","Ephesians","6","4","Fathers, do not exasperate your children; instead, bring them up in the training and instruction of the Lord. "
"6183","Ephesians","6","5","Slaves, obey your earthly masters with respect and fear, and with sincerity of heart, just as you would obey Christ. "
"6184","Ephesians","6","6","Obey them not only to win their favor when their eye is on you, but as slaves of Christ, doing the will of God from your heart. "
"6185","Ephesians","6","7","Serve wholeheartedly, as if you were serving the Lord, not people, "
"6186","Ephesians","6","8","because you know that the Lord will reward each one for whatever good they do, whether they are slave or free. "
"6187","Ephesians","6","9","And masters, treat your slaves in the same way. Do not threaten them, since you know that he who is both their Master and yours is in heaven, and there is no favoritism with him. "
"6188","Ephesians","6","10","Finally, be strong in the Lord and in his mighty power. "
"6189","Ephesians","6","11","Put on the full armor of God, so that you can take your stand against the devil’s schemes. "
"6190","Ephesians","6","12","For our struggle is not against flesh and blood, but against the rulers, against the authorities, against the powers of this dark world and against the spiritual forces of evil in the heavenly realms. "
"6191","Ephesians","6","13","Therefore put on the full armor of God, so that when the day of evil comes, you may be able to stand your ground, and after you have done everything, to stand. "
"6192","Ephesians","6","14","Stand firm then, with the belt of truth buckled around your waist, with the breastplate of righteousness in place, "
"6193","Ephesians","6","15","and with your feet fitted with the readiness that comes from the gospel of peace. "
"6194","Ephesians","6","16","In addition to all this, take up the shield of faith, with which you can extinguish all the flaming arrows of the evil one. "
"6195","Ephesians","6","17","Take the helmet of salvation and the sword of the Spirit, which is the word of God. "
"6196","Ephesians","6","18","And pray in the Spirit on all occasions with all kinds of prayers and requests. With this in mind, be alert and always keep on praying for all the Lord’s people. "
"6197","Ephesians","6","19","Pray also for me, that whenever I speak, words may be given me so that I will fearlessly make known the mystery of the gospel, "
"6198","Ephesians","6","20","for which I am an ambassador in chains. Pray that I may declare it fearlessly, as I should. "
"6199","Ephesians","6","21","Tychicus, the dear brother and faithful servant in the Lord, will tell you everything, so that you also may know how I am and what I am doing. "
"6200","Ephesians","6","22","I am sending him to you for this very purpose, that you may know how we are, and that he may encourage you. "
"6201","Ephesians","6","23","Peace to the brothers and sisters, and love with faith from God the Father and the Lord Jesus Christ. "
"6202","Ephesians","6","24","Grace to all who love our Lord Jesus Christ with an undying love. "
"6203","Philippians","1","1","Paul and Timothy, servants of Christ Jesus, To all God’s holy people in Christ Jesus at Philippi, together with the overseers and deacons : "
"6204","Philippians","1","2","Grace and peace to you from God our Father and the Lord Jesus Christ. "
"6205","Philippians","1","3","I thank my God every time I remember you. "
"6206","Philippians","1","4","In all my prayers for all of you, I always pray with joy "
"6207","Philippians","1","5","because of your partnership in the gospel from the first day until now, "
"6208","Philippians","1","6","being confident of this, that he who began a good work in you will carry it on to completion until the day of Christ Jesus. "
"6209","Philippians","1","7","It is right for me to feel this way about all of you, since I have you in my heart and, whether I am in chains or defending and confirming the gospel, all of you share in God’s grace with me. "
"6210","Philippians","1","8","God can testify how I long for all of you with the affection of Christ Jesus. "
"6211","Philippians","1","9","And this is my prayer: that your love may abound more and more in knowledge and depth of insight, "
"6212","Philippians","1","10","so that you may be able to discern what is best and may be pure and blameless for the day of Christ, "
"6213","Philippians","1","11","filled with the fruit of righteousness that comes through Jesus Christ—to the glory and praise of God. "
"6214","Philippians","1","12","Now I want you to know, brothers and sisters, that what has happened to me has actually served to advance the gospel. "
"6215","Philippians","1","13","As a result, it has become clear throughout the whole palace guard and to everyone else that I am in chains for Christ. "
"6216","Philippians","1","14","And because of my chains, most of the brothers and sisters have become confident in the Lord and dare all the more to proclaim the gospel without fear. "
"6217","Philippians","1","15","It is true that some preach Christ out of envy and rivalry, but others out of goodwill. "
"6218","Philippians","1","16","The latter do so out of love, knowing that I am put here for the defense of the gospel. "
"6219","Philippians","1","17","The former preach Christ out of selfish ambition, not sincerely, supposing that they can stir up trouble for me while I am in chains. "
"6220","Philippians","1","18","But what does it matter? The important thing is that in every way, whether from false motives or true, Christ is preached. And because of this I rejoice. Yes, and I will continue to rejoice, "
"6221","Philippians","1","19","for I know that through your prayers and God’s provision of the Spirit of Jesus Christ what has happened to me will turn out for my deliverance. "
"6222","Philippians","1","20","I eagerly expect and hope that I will in no way be ashamed, but will have sufficient courage so that now as always Christ will be exalted in my body, whether by life or by death. "
"6223","Philippians","1","21","For to me, to live is Christ and to die is gain. "
"6224","Philippians","1","22","If I am to go on living in the body, this will mean fruitful labor for me. Yet what shall I choose? I do not know! "
"6225","Philippians","1","23","I am torn between the two: I desire to depart and be with Christ, which is better by far; "
"6226","Philippians","1","24","but it is more necessary for you that I remain in the body. "
"6227","Philippians","1","25","Convinced of this, I know that I will remain, and I will continue with all of you for your progress and joy in the faith, "
"6228","Philippians","1","26","so that through my being with you again your boasting in Christ Jesus will abound on account of me. "
"6229","Philippians","1","27","Whatever happens, conduct yourselves in a manner worthy of the gospel of Christ. Then, whether I come and see you or only hear about you in my absence, I will know that you stand firm in the one Spirit, striving together as one for the faith of the gospel "
"6230","Philippians","1","28","without being frightened in any way by those who oppose you. This is a sign to them that they will be destroyed, but that you will be saved—and that by God. "
"6231","Philippians","1","29","For it has been granted to you on behalf of Christ not only to believe in him, but also to suffer for him, "
"6232","Philippians","1","30","since you are going through the same struggle you saw I had, and now hear that I still have."
"6233","Philippians","2","1","Therefore if you have any encouragement from being united with Christ, if any comfort from his love, if any common sharing in the Spirit, if any tenderness and compassion, "
"6234","Philippians","2","2","then make my joy complete by being like-minded, having the same love, being one in spirit and of one mind. "
"6235","Philippians","2","3","Do nothing out of selfish ambition or vain conceit. Rather, in humility value others above yourselves, "
"6236","Philippians","2","4","not looking to your own interests but each of you to the interests of the others. "
"6237","Philippians","2","5","In your relationships with one another, have the same mindset as Christ Jesus: "
"6238","Philippians","2","6","Who, being in very nature God, did not consider equality with God something to be used to his own advantage; "
"6239","Philippians","2","7","rather, he made himself nothing by taking the very nature of a servant, being made in human likeness. "
"6240","Philippians","2","8","And being found in appearance as a man, he humbled himself by becoming obedient to death— even death on a cross! "
"6241","Philippians","2","9","Therefore God exalted him to the highest place and gave him the name that is above every name, "
"6242","Philippians","2","10","that at the name of Jesus every knee should bow, in heaven and on earth and under the earth, "
"6243","Philippians","2","11","and every tongue acknowledge that Jesus Christ is Lord, to the glory of God the Father. "
"6244","Philippians","2","12","Therefore, my dear friends, as you have always obeyed—not only in my presence, but now much more in my absence—continue to work out your salvation with fear and trembling, "
"6245","Philippians","2","13","for it is God who works in you to will and to act in order to fulfill his good purpose. "
"6246","Philippians","2","14","Do everything without grumbling or arguing, "
"6247","Philippians","2","15","so that you may become blameless and pure, “children of God without fault in a warped and crooked generation.” Then you will shine among them like stars in the sky "
"6248","Philippians","2","16","as you hold firmly to the word of life. And then I will be able to boast on the day of Christ that I did not run or labor in vain. "
"6249","Philippians","2","17","But even if I am being poured out like a drink offering on the sacrifice and service coming from your faith, I am glad and rejoice with all of you. "
